iter	Passed	Remaining
1665	24328	19480
1666	24342	19465
1667	24359	19452
1668	24375	19438
1669	24388	19422
1670	24402	19408
1671	24417	19393
1672	24431	19378
1673	24443	19362
1674	24456	19346
1675	24469	19330
1676	24482	19314
1677	24495	19298
1678	24508	19282
1679	24523	19268
1680	24537	19253
1681	24551	19238
1682	24568	19226
1683	24583	19211
1684	24597	19196
1685	24611	19181
1686	24627	19167
1687	24640	19151
1688	24653	19135
1689	24666	19120
1690	24680	19105
1691	24696	19091
1692	24710	19076
1693	24725	19061
1694	24738	19046
1695	24752	19031
1696	24766	19016
1697	24780	19000
1698	24796	18987
1699	24810	18972
1700	24825	18958
1701	24839	18943
1702	24853	18927
1703	24867	18913
1704	24880	18897
1705	24894	18882
1706	24907	18867
1707	24922	18852
1708	24935	18836
1709	24950	18821
1710	24963	18806
1711	24977	18791
1712	24991	18776
1713	25005	18761
1714	25021	18747
1715	25036	18733
1716	25049	18717
1717	25060	18700
1718	25073	18684
1719	25085	18668
1720	25099	18653
1721	25112	18637
1722	25124	18621
1723	25137	18605
1724	25150	18589
1725	25163	18573
1726	25176	18558
1727	25190	18542
1728	25203	18527
1729	25215	18510
1730	25229	18495
1731	25244	18481
1732	25256	18465
1733	25269	18449
1734	25281	18432
1735	25293	18416
1736	25306	18401
1737	25319	18385
1738	25332	18369
1739	25345	18353
1740	25358	18337
1741	25372	18322
1742	25384	18306
1743	25401	18293
1744	25413	18277
1745	25425	18260
1746	25437	18244
1747	25450	18229
1748	25464	18213
1749	25475	18196
1750	25487	18180
1751	25501	18165
1752	25515	18150
1753	25528	18134
1754	25543	18120
1755	25557	18105
1756	25570	18090
1757	25582	18073
1758	25596	18058
1759	25611	18044
1760	25625	18029
1761	25638	18013
1762	25652	17998
1763	25666	17984
1764	25682	17970
1765	25697	17956
1766	25712	17941
1767	25725	17926
1768	25740	17912
1769	25809	17935
1770	25835	17928
1771	25848	17913
1772	25863	17898
1773	25876	17882
1774	25888	17866
1775	25900	17850
1776	25913	17834
1777	25926	17818
1778	25938	17802
1779	25950	17786
1780	25963	17770
1781	25978	17756
1782	25991	17740
1783	26003	17724
1784	26016	17708
1785	26029	17693
1786	26044	17678
1787	26061	17666
1788	26073	17649
1789	26088	17635
1790	26102	17620
1791	26118	17606
1792	26129	17589
1793	26142	17573
1794	26153	17557
1795	26165	17541
1796	26181	17527
1797	26193	17510
1798	26205	17494
1799	26219	17479
1800	26232	17463
1801	26244	17447
1802	26260	17434
1803	26272	17417
1804	26285	17402
1805	26298	17386
1806	26311	17371
1807	26324	17355
1808	26337	17339
1809	26350	17324
1810	26366	17311
1811	26380	17296
1812	26394	17280
1813	26407	17265
1814	26420	17250
1815	26434	17235
1816	26446	17218
1817	26461	17204
1818	26477	17190
1819	26490	17175
1820	26502	17159
1821	26516	17143
1822	26530	17128
1823	26542	17112
1824	26555	17097
1825	26569	17082
1826	26581	17066
1827	26594	17050
1828	26606	17034
1829	26620	17019
1830	26633	17003
1831	26646	16988
1832	26660	16973
1833	26672	16957
1834	26686	16942
1835	26701	16928
1836	26716	16913
1837	26730	16899
1838	26743	16883
1839	26759	16869
1840	26772	16854
1841	26786	16839
1842	26799	16824
1843	26812	16808
1844	26825	16792
1845	26837	16776
1846	26849	16760
1847	26861	16744
1848	26875	16729
1849	26888	16714
1850	26904	16701
1851	26918	16685
1852	26932	16671
1853	26945	16655
1854	26958	16640
1855	26972	16625
1856	26985	16610
1857	26997	16593
1858	27011	16578
1859	27025	16563
1860	27039	16549
1861	27053	16534
1862	27065	16518
1863	27078	16502
1864	27091	16487
1865	27105	16472
1866	27120	16458
1867	27134	16443
1868	27148	16428
1869	27161	16413
1870	27176	16398
1871	27189	16383
1872	27202	16368
1873	27216	16353
1874	27230	16338
1875	27243	16322
1876	27254	16306
1877	27269	16291
1878	27281	16275
1879	27294	16260
1880	27308	16245
1881	27323	16231
1882	27338	16217
1883	27351	16201
1884	27363	16185
1885	27377	16170
1886	27389	16155
1887	27403	16140
1888	27418	16125
1889	27430	16110
1890	27445	16095
1891	27457	16079
1892	27471	16064
1893	27484	16049
1894	27500	16036
1895	27513	16020
1896	27537	16011
1897	27552	15997
1898	27566	15982
1899	27581	15968
1900	27594	15952
1901	27609	15938
1902	27623	15923
1903	27636	15908
1904	27649	15893
1905	27661	15877
1906	27675	15862
1907	27690	15847
1908	27705	15833
1909	27719	15819
1910	27736	15805
1911	27753	15793
1912	27768	15778
1913	27783	15764
1914	27794	15747
1915	27808	15732
1916	27822	15718
1917	27837	15703
1918	27849	15687
1919	27862	15672
1920	27874	15656
1921	27885	15640
1922	27899	15625
1923	27912	15610
1924	27927	15596
1925	27941	15581
1926	27956	15566
1927	27969	15551
1928	27981	15535
1929	27997	15521
1930	28010	15506
1931	28023	15491
1932	28035	15475
1933	28048	15459
1934	28060	15444
1935	28073	15428
1936	28086	15413
1937	28099	15398
1938	28111	15382
1939	28125	15367
1940	28139	15352
1941	28154	15338
1942	28168	15323
1943	28183	15309
1944	28197	15294
1945	28210	15279
1946	28223	15264
1947	28237	15249
1948	28252	15234
1949	28266	15220
1950	28281	15206
1951	28299	15193
1952	28314	15179
1953	28326	15163
1954	28339	15148
1955	28354	15133
1956	28368	15119
1957	28383	15104
1958	28397	15090
1959	28410	15075
1960	28424	15059
1961	28439	15046
1962	28453	15031
1963	28470	15017
1964	28482	15002
1965	28495	14987
1966	28508	14971
1967	28522	14957
1968	28536	14942
1969	28550	14927
1970	28564	14912
1971	28577	14897
1972	28590	14882
1973	28606	14868
1974	28620	14853
1975	28634	14839
1976	28648	14824
1977	28663	14809
1978	28678	14795
1979	28692	14781
1980	28705	14765
1981	28719	14750
1982	28733	14736
1983	28746	14720
1984	28758	14705
1985	28773	14690
1986	28789	14677
1987	28803	14662
1988	28817	14647
1989	28834	14634
1990	28847	14619
1991	28861	14604
1992	28876	14590
1993	28891	14576
1994	28905	14561
1995	28921	14547
1996	28936	14533
1997	28950	14518
1998	28964	14503
1999	28978	14489
2000	28994	14475
2001	29007	14460
2002	29020	14445
2003	29039	14432
2004	29055	14418
2005	29069	14404
2006	29082	14388
2007	29095	14373
2008	29111	14359
2009	29124	14344
2010	29138	14330
2011	29153	14316
2012	29167	14301
2013	29179	14285
2014	29193	14270
2015	29206	14255
2016	29219	14240
2017	29232	14225
2018	29249	14211
2019	29263	14197
2020	29276	14181
2021	29290	14166
2022	29304	14152
2023	29316	14136
2024	29330	14122
2025	29344	14107
2026	29358	14092
2027	29371	14077
2028	29384	14062
2029	29399	14047
2030	29413	14033
2031	29426	14018
2032	29441	14003
2033	29455	13989
2034	29471	13975
2035	29484	13960
2036	29496	13944
2037	29511	13930
2038	29525	13915
2039	29538	13900
2040	29552	13885
2041	29565	13870
2042	29580	13856
2043	29591	13840
2044	29604	13825
2045	29617	13809
2046	29630	13794
2047	29644	13780
2048	29661	13766
2049	29677	13752
2050	29689	13737
2051	29703	13722
2052	29716	13707
2053	29729	13692
2054	29742	13677
2055	29756	13662
2056	29769	13647
2057	29782	13632
2058	29794	13616
2059	29806	13601
2060	29821	13586
2061	29833	13571
2062	29848	13556
2063	29861	13541
2064	29875	13527
2065	29891	13513
2066	29906	13499
2067	29921	13484
2068	29935	13470
2069	29948	13454
2070	29961	13439
2071	29974	13424
2072	29986	13409
2073	29999	13394
2074	30011	13378
2075	30025	13363
2076	30038	13348
2077	30052	13333
2078	30065	13319
2079	30078	13303
2080	30092	13289
2081	30106	13274
2082	30118	13259
2083	30131	13243
2084	30146	13229
2085	30159	13214
2086	30171	13199
2087	30184	13184
2088	30196	13168
2089	30210	13153
2090	30224	13139
2091	30241	13125
2092	30255	13111
2093	30270	13097
2094	30283	13081
2095	30299	13068
2096	30314	13053
2097	30328	13039
2098	30343	13024
2099	30357	13010
2100	30371	12995
2101	30383	12980
2102	30396	12965
2103	30410	12950
2104	30423	12935
2105	30436	12920
2106	30449	12905
2107	30463	12890
2108	30477	12876
2109	30493	12862
2110	30509	12848
2111	30528	12835
2112	30544	12822
2113	30561	12808
2114	30574	12793
2115	30585	12777
2116	30599	12762
2117	30612	12747
2118	30624	12732
2119	30638	12717
2120	30653	12703
2121	30668	12689
2122	30682	12674
2123	30697	12660
2124	30711	12645
2125	30724	12631
2126	30746	12619
2127	30761	12605
2128	30775	12590
2129	30788	12575
2130	30801	12560
2131	30815	12545
2132	30828	12530
2133	30841	12515
2134	30853	12500
2135	30868	12485
2136	30880	12470
2137	30894	12455
2138	30907	12440
2139	30919	12425
2140	30933	12410
2141	30947	12396
2142	30963	12382
2143	30977	12367
2144	30990	12352
2145	31002	12337
2146	31015	12322
2147	31028	12307
2148	31041	12292
2149	31054	12277
2150	31068	12262
2151	31081	12247
2152	31094	12232
2153	31106	12217
2154	31119	12202
2155	31131	12187
2156	31145	12172
2157	31157	12156
2158	31171	12142
2159	31184	12127
2160	31198	12112
2161	31211	12097
2162	31223	12082
2163	31237	12067
2164	31250	12052
2165	31264	12038
2166	31279	12024
2167	31292	12008
2168	31303	11993
2169	31317	11978
2170	31330	11963
2171	31344	11948
2172	31357	11933
2173	31370	11919
2174	31386	11905
2175	31399	11890
2176	31412	11875
2177	31424	11859
2178	31437	11845
2179	31451	11830
2180	31464	11815
2181	31477	11800
2182	31493	11786
2183	31508	11772
2184	31521	11757
2185	31534	11742
2186	31547	11727
2187	31560	11712
2188	31573	11697
2189	31586	11682
2190	31599	11667
2191	31613	11653
2192	31625	11637
2193	31640	11623
2194	31654	11608
2195	31666	11593
2196	31678	11578
2197	31691	11563
2198	31704	11548
2199	31717	11533
2200	31731	11518
2201	31746	11504
2202	31758	11489
2203	31771	11474
2204	31784	11459
2205	31795	11444
2206	31814	11431
2207	31830	11417
2208	31845	11403
2209	31862	11389
2210	31877	11375
2211	31893	11361
2212	31910	11348
2213	31924	11333
2214	31941	11320
2215	31957	11306
2216	31971	11291
2217	31984	11276
2218	32000	11262
2219	32013	11248
2220	32031	11234
2221	32047	11220
2222	32063	11206
2223	32075	11191
2224	32089	11177
2225	32104	11162
2226	32117	11148
2227	32131	11133
2228	32144	11118
2229	32158	11103
2230	32171	11089
2231	32184	11074
2232	32198	11059
2233	32212	11045
2234	32229	11031
2235	32247	11018
2236	32262	11003
2237	32276	10989
2238	32290	10974
2239	32305	10960
2240	32320	10946
2241	32333	10931
2242	32347	10916
2243	32361	10902
2244	32373	10887
2245	32386	10872
2246	32401	10858
2247	32413	10843
2248	32428	10828
2249	32443	10814
2250	32459	10800
2251	32476	10787
2252	32489	10772
2253	32505	10758
2254	32518	10743
2255	32534	10729
2256	32548	10715
2257	32563	10700
2258	32576	10685
2259	32590	10671
2260	32604	10656
2261	32620	10642
2262	32635	10628
2263	32652	10614
2264	32667	10600
2265	32683	10586
2266	32697	10572
2267	32714	10558
2268	32730	10544
2269	32744	10530
2270	32759	10515
2271	32773	10501
2272	32786	10486
2273	32799	10471
2274	32813	10457
2275	32825	10442
2276	32838	10426
2277	32851	10412
2278	32864	10397
2279	32876	10382
2280	32891	10367
2281	32904	10352
2282	32916	10337
2283	32929	10322
2284	32941	10307
2285	32953	10292
2286	32966	10277
2287	32980	10263
2288	32996	10249
2289	33008	10234
2290	33021	10219
2291	33036	10204
2292	33049	10190
2293	33062	10175
2294	33076	10160
2295	33089	10145
2296	33105	10132
2297	33119	10117
2298	33136	10103
2299	33150	10089
2300	33162	10074
2301	33176	10059
2302	33191	10045
2303	33203	10030
2304	33217	10015
2305	33230	10000
2306	33244	9986
2307	33256	9971
2308	33270	9956
2309	33283	9941
2310	33296	9927
2311	33312	9913
2312	33327	9898
2313	33340	9884
2314	33354	9869
2315	33367	9854
2316	33379	9839
2317	33392	9824
2318	33406	9810
2319	33420	9795
2320	33434	9781
2321	33448	9766
2322	33460	9751
2323	33474	9736
2324	33488	9722
2325	33501	9707
2326	33514	9692
2327	33529	9678
2328	33544	9664
2329	33556	9649
2330	33569	9634
2331	33582	9619
2332	33594	9604
2333	33606	9589
2334	33619	9574
2335	33631	9559
2336	33646	9545
2337	33659	9530
2338	33672	9515
2339	33686	9501
2340	33699	9486
2341	33714	9472
2342	33736	9460
2343	33753	9446
2344	33768	9432
2345	33781	9417
2346	33794	9402
2347	33808	9388
2348	33822	9373
2349	33836	9359
2350	33849	9344
2351	33865	9330
2352	33879	9315
2353	33891	9300
2354	33904	9286
2355	33920	9271
2356	33931	9256
2357	33946	9242
2358	33960	9227
2359	33972	9212
2360	33986	9198
2361	33998	9183
2362	34010	9168
2363	34022	9153
2364	34035	9138
2365	34048	9123
2366	34061	9108
2367	34074	9094
2368	34088	9079
2369	34101	9064
2370	34113	9049
2371	34126	9035
2372	34141	9020
2373	34155	9006
2374	34171	8992
2375	34184	8977
2376	34198	8963
2377	34211	8948
2378	34224	8933
2379	34239	8919
2380	34252	8904
2381	34266	8890
2382	34281	8875
2383	34294	8861
2384	34307	8846
2385	34320	8831
2386	34333	8817
2387	34347	8802
2388	34361	8788
2389	34375	8773
2390	34389	8759
2391	34404	8744
2392	34417	8730
2393	34432	8715
2394	34447	8701
2395	34459	8686
2396	34470	8671
2397	34482	8656
2398	34495	8641
2399	34508	8627
2400	34520	8612
2401	34533	8597
2402	34545	8582
2403	34558	8567
2404	34570	8552
2405	34583	8538
2406	34599	8524
2407	34611	8509
2408	34625	8494
2409	34637	8479
2410	34654	8465
2411	34666	8451
2412	34680	8436
2413	34695	8422
2414	34708	8407
2415	34721	8392
2416	34733	8378
2417	34745	8363
2418	34759	8348
2419	34773	8334
2420	34787	8319
2421	34802	8305
2422	34817	8291
2423	34831	8276
2424	34843	8261
2425	34857	8247
2426	34869	8232
2427	34881	8217
2428	34955	8217
2429	34983	8206
2430	35000	8192
2431	35015	8177
2432	35029	8163
2433	35041	8148
2434	35054	8133
2435	35066	8118
2436	35078	8103
2437	35091	8089
2438	35104	8074
2439	35116	8059
2440	35130	8045
2441	35144	8030
2442	35158	8016
2443	35172	8001
2444	35185	7986
2445	35198	7972
2446	35212	7957
2447	35226	7943
2448	35240	7928
2449	35254	7914
2450	35267	7899
2451	35280	7884
2452	35292	7870
2453	35306	7855
2454	35319	7840
2455	35332	7826
2456	35345	7811
2457	35360	7797
2458	35374	7782
2459	35387	7767
2460	35400	7753
2461	35413	7738
2462	35426	7723
2463	35440	7709
2464	35453	7694
2465	35467	7680
2466	35480	7665
2467	35493	7651
2468	35509	7636
2469	35523	7622
2470	35538	7608
2471	35549	7593
2472	35562	7578
2473	35575	7563
2474	35588	7549
2475	35603	7534
2476	35617	7520
2477	35631	7505
2478	35646	7491
2479	35661	7477
2480	35678	7463
2481	35690	7448
2482	35703	7434
2483	35716	7419
2484	35728	7404
2485	35742	7390
2486	35754	7375
2487	35767	7360
2488	35779	7345
2489	35793	7331
2490	35805	7316
2491	35817	7301
2492	35829	7286
2493	35844	7272
2494	35856	7257
2495	35869	7242
2496	35882	7228
2497	35896	7213
2498	35908	7198
2499	35921	7184
2500	35934	7169
2501	35946	7154
2502	35959	7140
2503	35974	7125
2504	35988	7111
2505	36001	7096
2506	36014	7082
2507	36026	7067
2508	36039	7052
2509	36052	7038
2510	36066	7023
2511	36079	7009
2512	36093	6994
2513	36106	6980
2514	36119	6965
2515	36131	6950
2516	36144	6935
2517	36156	6921
2518	36171	6906
2519	36184	6892
2520	36196	6877
2521	36209	6862
2522	36221	6848
2523	36234	6833
2524	36247	6818
2525	36263	6804
2526	36275	6789
2527	36287	6775
2528	36301	6760
2529	36316	6746
2530	36329	6731
2531	36341	6717
2532	36353	6702
2533	36366	6687
2534	36378	6672
2535	36391	6658
2536	36404	6643
2537	36418	6629
2538	36431	6614
2539	36445	6600
2540	36458	6585
2541	36473	6571
2542	36487	6557
2543	36501	6542
2544	36514	6528
2545	36535	6514
2546	36550	6500
2547	36565	6486
2548	36580	6472
2549	36593	6457
2550	36609	6443
2551	36622	6429
2552	36636	6414
2553	36648	6399
2554	36661	6385
2555	36674	6370
2556	36687	6356
2557	36699	6341
2558	36711	6326
2559	36725	6312
2560	36738	6297
2561	36755	6283
2562	36769	6269
2563	36782	6254
2564	36796	6240
2565	36809	6225
2566	36821	6211
2567	36833	6196
2568	36845	6181
2569	36857	6166
2570	36870	6152
2571	36884	6137
2572	36897	6123
2573	36910	6108
2574	36923	6094
2575	36936	6079
2576	36950	6065
2577	36965	6050
2578	36980	6036
2579	36995	6022
2580	37009	6008
2581	37022	5993
2582	37036	5979
2583	37049	5964
2584	37063	5950
2585	37080	5936
2586	37094	5921
2587	37107	5907
2588	37120	5892
2589	37133	5878
2590	37148	5864
2591	37164	5850
2592	37182	5836
2593	37198	5822
2594	37216	5808
2595	37230	5793
2596	37244	5779
2597	37258	5765
2598	37271	5750
2599	37286	5736
2600	37302	5722
2601	37315	5707
2602	37327	5693
2603	37344	5679
2604	37360	5665
2605	37374	5650
2606	37389	5636
2607	37404	5622
2608	37417	5607
2609	37431	5593
2610	37443	5578
2611	37456	5563
2612	37469	5549
2613	37482	5534
2614	37495	5520
2615	37509	5506
2616	37521	5491
2617	37533	5476
2618	37547	5462
2619	37559	5447
2620	37574	5433
2621	37587	5418
2622	37600	5404
2623	37614	5389
2624	37627	5375
2625	37640	5360
2626	37652	5346
2627	37666	5331
2628	37678	5317
2629	37691	5302
2630	37705	5288
2631	37717	5273
2632	37730	5259
2633	37744	5244
2634	37758	5230
2635	37772	5215
2636	37785	5201
2637	37800	5187
2638	37813	5172
2639	37828	5158
2640	37842	5144
2641	37855	5129
2642	37869	5115
2643	37882	5100
2644	37896	5086
2645	37910	5071
2646	37923	5057
2647	37937	5043
2648	37951	5028
2649	37963	5014
2650	37978	4999
2651	37991	4985
2652	38005	4970
2653	38019	4956
2654	38034	4942
2655	38050	4928
2656	38063	4913
2657	38080	4899
2658	38091	4885
2659	38105	4870
2660	38119	4856
2661	38132	4841
2662	38145	4827
2663	38157	4812
2664	38171	4798
2665	38184	4783
2666	38199	4769
2667	38212	4755
2668	38226	4740
2669	38242	4726
2670	38255	4712
2671	38268	4697
2672	38283	4683
2673	38297	4669
2674	38309	4654
2675	38322	4639
2676	38334	4625
2677	38348	4610
2678	38359	4596
2679	38373	4581
2680	38388	4567
2681	38402	4553
2682	38416	4538
2683	38429	4524
2684	38444	4510
2685	38459	4496
2686	38473	4481
2687	38487	4467
2688	38503	4453
2689	38516	4438
2690	38530	4424
2691	38544	4409
2692	38555	4395
2693	38571	4381
2694	38586	4366
2695	38600	4352
2696	38613	4338
2697	38628	4323
2698	38643	4309
2699	38659	4295
2700	38675	4281
2701	38688	4266
2702	38702	4252
2703	38716	4238
2704	38728	4223
2705	38743	4209
2706	38755	4194
2707	38767	4180
2708	38780	4165
2709	38794	4151
2710	38807	4136
2711	38822	4122
2712	38834	4108
2713	38847	4093
2714	38860	4079
2715	38874	4064
2716	38888	4050
2717	38901	4036
2718	38913	4021
2719	38925	4007
2720	38938	3992
2721	38951	3978
2722	38964	3963
2723	38976	3949
2724	38990	3934
2725	39001	3920
2726	39015	3905
2727	39027	3891
2728	39042	3877
2729	39056	3862
2730	39071	3848
2731	39085	3834
2732	39111	3820
2733	39123	3806
2734	39136	3792
2735	39149	3777
2736	39164	3763
2737	39177	3748
2738	39192	3734
2739	39205	3720
2740	39220	3706
2741	39234	3691
2742	39247	3677
2743	39261	3662
2744	39275	3648
2745	39288	3634
2746	39303	3619
2747	39318	3605
2748	39332	3591
2749	39345	3576
2750	39359	3562
2751	39373	3548
2752	39389	3534
2753	39402	3519
2754	39418	3505
2755	39430	3490
2756	39443	3476
2757	39457	3462
2758	39470	3447
2759	39483	3433
2760	39497	3419
2761	39510	3404
2762	39524	3390
2763	39537	3375
2764	39549	3361
2765	39562	3346
2766	39575	3332
2767	39589	3318
2768	39602	3303
2769	39614	3289
2770	39627	3274
2771	39641	3260
2772	39653	3246
2773	39666	3231
2774	39680	3217
2775	39693	3202
2776	39709	3188
2777	39721	3174
2778	39738	3160
2779	39754	3146
2780	39769	3131
2781	39784	3117
2782	39799	3103
2783	39814	3089
2784	39829	3074
2785	39842	3060
2786	39857	3046
2787	39871	3031
2788	39886	3017
2789	39904	3003
2790	39919	2989
2791	39936	2975
2792	39959	2961
2793	39975	2947
2794	39992	2933
2795	40012	2919
2796	40030	2905
2797	40046	2891
2798	40064	2877
2799	40082	2863
2800	40098	2848
2801	40113	2834
2802	40128	2820
2803	40143	2806
2804	40163	2792
2805	40179	2777
2806	40197	2763
2807	40213	2749
2808	40227	2735
2809	40242	2721
2810	40257	2706
2811	40272	2692
2812	40287	2678
2813	40302	2663
2814	40318	2649
2815	40334	2635
2816	40352	2621
2817	40371	2607
2818	40386	2593
2819	40400	2578
2820	40417	2564
2821	40433	2550
2822	40448	2536
2823	40462	2521
2824	40478	2507
2825	40491	2493
2826	40506	2478
2827	40521	2464
2828	40534	2450
2829	40550	2435
2830	40565	2421
2831	40584	2407
2832	40598	2393
2833	40613	2378
2834	40628	2364
2835	40642	2350
2836	40656	2335
2837	40668	2321
2838	40683	2307
2839	40698	2292
2840	40711	2278
2841	40725	2264
2842	40738	2249
2843	40752	2235
2844	40764	2220
2845	40777	2206
2846	40790	2192
2847	40804	2177
2848	40818	2163
2849	40831	2149
2850	40845	2134
2851	40858	2120
2852	40872	2105
2853	40885	2091
2854	40898	2077
2855	40910	2062
2856	40923	2048
2857	40938	2034
2858	40951	2019
2859	40964	2005
2860	40977	1990
2861	40991	1976
2862	41004	1962
2863	41018	1947
2864	41031	1933
2865	41046	1919
2866	41059	1904
2867	41072	1890
2868	41084	1875
2869	41096	1861
2870	41108	1847
2871	41120	1832
2872	41134	1818
2873	41147	1803
2874	41160	1789
2875	41175	1775
2876	41188	1760
2877	41203	1746
2878	41215	1732
2879	41232	1718
2880	41247	1703
2881	41262	1689
2882	41277	1675
2883	41292	1660
2884	41306	1646
2885	41321	1632
2886	41336	1617
2887	41350	1603
2888	41363	1589
2889	41375	1574
2890	41388	1560
2891	41400	1546
2892	41413	1531
2893	41426	1517
2894	41449	1503
2895	41460	1488
2896	41473	1474
2897	41484	1460
2898	41499	1445
2899	41514	1431
2900	41526	1417
2901	41539	1402
2902	41555	1388
2903	41571	1374
2904	41587	1359
2905	41600	1345
2906	41614	1331
2907	41628	1316
2908	41642	1302
2909	41657	1288
2910	41671	1274
2911	41684	1259
2912	41696	1245
2913	41710	1230
2914	41722	1216
2915	41737	1202
2916	41753	1188
2917	41768	1173
2918	41780	1159
2919	41794	1145
2920	41806	1130
2921	41820	1116
2922	41832	1101
2923	41846	1087
2924	41862	1073
2925	41876	1059
2926	41888	1044
2927	41900	1030
2928	41914	1016
2929	41927	1001
2930	41943	987
2931	41958	973
2932	41972	958
2933	41987	944
2934	42003	930
2935	42021	915
2936	42039	901
2937	42054	887
2938	42072	873
2939	42086	858
2940	42100	844
2941	42113	830
2942	42128	815
2943	42143	801
2944	42159	787
2945	42175	773
2946	42191	758
2947	42208	744
2948	42225	730
2949	42241	715
2950	42257	701
2951	42272	687
2952	42292	673
2953	42311	658
2954	42327	644
2955	42343	630
2956	42356	615
2957	42369	601
2958	42383	587
2959	42399	572
2960	42412	558
2961	42425	544
2962	42440	529
2963	42456	515
2964	42468	501
2965	42481	486
2966	42494	472
2967	42578	459
2968	42600	444
2969	42614	430
2970	42628	416
2971	42642	401
2972	42657	387
2973	42670	373
2974	42683	358
2975	42697	344
2976	42712	329
2977	42727	315
2978	42741	301
2979	42756	286
2980	42771	272
2981	42785	258
2982	42799	243
2983	42813	229
2984	42826	215
2985	42839	200
2986	42853	186
2987	42868	172
2988	42884	157
2989	42899	143
2990	42916	129
2991	42932	114
2992	42946	100
2993	42960	86
2994	42975	71
2995	42989	57
2996	43004	43
2997	43017	28
2998	43032	14
2999	43048	0
